Comune;Provincia;Nome;Descrizione;Scheda;Immagine;Descrizione immagine;Sottofamiglia;Indirizzo;Localita;Redazione locale;Data di esportazione;Latitudine;Longitudine
REGGIO NELL'EMILIA;REGGIO EMILIA;Monumento alla Resistenza;"A sinistra del Teatro Municipale ""Romolo Valli"" sorge il Monumento alla Resistenza reggiana, inaugurato il 25 aprile 1958.";http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/monumenti-alla-memoria/monumento-alla-resistenza;;;MONUMENTI ALLA MEMORIA;piazza Martiri del 7 Luglio - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.700266;10.631754
REGGIO NELL'EMILIA;REGGIO EMILIA;Mosaico recuperato nella Cripta del Duomo;Un meraviglioso tappeto di pietra della tarda antichità romana decorato con simboli pagani: raffinate scene mitologiche, danzatori, animali e motivi geometrici;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/opere-artistiche/mosaico-recuperato-nella-cripta-del-duomo;;;OPERE ARTISTICHE;piazza Prampolini - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.697648;10.631044
REGGIO NELL'EMILIA;REGGIO EMILIA;Museo Cappuccini;Sono conservate all'interno del museo opere di artisti dei secoli XVII e XVIII. Nelle vetrine sono esposti vasi sacri, crocefissi, ostensori, reliquiari, turiboli.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-cappuccini;;;MUSEI, GALLERIE;via Ferrari Bonini, 6 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.701959;10.63357
REGGIO NELL'EMILIA;REGGIO EMILIA;Museo della Storia della Psichiatria;Dopo le operazioni di restauro dell?immobile, concluse nel 2011, cittadini e studiosi possono ora visionare strumenti, documenti e materiali che hanno fatto la storia della psichiatria in Italia, conservati presso il San Lazzaro, suddivisi in due distinte sezioni.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-della-storia-della-psichiatria;;;MUSEI, GALLERIE;via Amendola, 2 - 42122 Reggio nell'Emilia;area ex-San Lazzaro;Reggio Emilia;42081;44.690326;10.662135
REGGIO NELL'EMILIA;REGGIO EMILIA;Museo del Santuario della Beata Vergine della Ghiara;"Il museo, istituito nel 1982, è sistemato al pianterreno del chiostro presso la Basilica della B.V. della Ghiara. Il ""Tesoro della Ghiara"" è conservato nelle tre sale del museo (argenteria sacra, ex voto, testimonianze delle corporazioni, associazioni e confraternite).";http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-del-santuario-della-beata-vergine-della-ghiara;;;MUSEI, GALLERIE;Corso Garibaldi, 44 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.698939;10.626284
REGGIO NELL'EMILIA;REGGIO EMILIA;Museo del Tricolore;Sono esposti documenti e cimeli relativi alla storia della bandiera nazionale, della sua origine e delle diverse forme che assunse fino alla fine dell'epoca napoleonica.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-del-tricolore;;;MUSEI, GALLERIE;Piazza Prampolini, 1 - 42121 Reggio nell'Emilia (RE);;Reggio Emilia;42081;44.697314;10.630125
REGGIO NELL'EMILIA;REGGIO EMILIA;Museo Diocesano di Reggio Emilia-Guastalla;Si tratta di tre saloni posti al pianterreno del Palazzo Vescovile ?Estense?, realizzato da Bartolomeo Avanzini a metà Seicento.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-diocesano-di-reggio-emilia-guastalla;;;MUSEI, GALLERIE;via Vittorio Veneto, 6 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.69806;10.631668
REGGIO NELL'EMILIA;REGGIO EMILIA;Museo Sala Storica dell'Arma di Cavalleria;Esposizione permanente di divise, vessilli, copricapi e documenti testimoni dell'evoluzione dell'Arma Cavalleria, dagli storici Lancieri sino ai primi reparti motorizzati.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/museo-sala-storica-dellarma-di-cavalleria;;;MUSEI, GALLERIE;via Emilia San Pietro, 46 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.696374;10.637566
REGGIO NELL'EMILIA;REGGIO EMILIA;Obelisco di Piazza Gioberti;L'obelisco, di granito, è alto 17,75 metri.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/opere-artistiche/obelisco-di-piazza-gioberti;;;OPERE ARTISTICHE;piazza Vincenzo Gioberti - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.699845;10.626835
REGGIO NELL'EMILIA;REGGIO EMILIA;Officina delle Arti;Spazio (oltre 1500 mq.) che nasce come fabbrica - ex fonderia - diventa contenitore di arte intesa come pittura, scultura ma anche tecnologie architettura design, fumetto, editoria, cinema, video e web, dove gli artisti possono trovare spazi/laboratorio individuali e spazi di attività comuni.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/archeologia-industriale/officina-delle-arti;;;ARCHEOLOGIA INDUSTRIALE;via Brigata Reggio, 29 - 42124 Reggio nell'Emilia;;Reggio Emilia;42081;44.709018;10.615448
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Ancini;"Palazzo Ancini si presentava all'inizio del secolo scorso con una severa facciata di mattoni, suddivisa in quattro piani; l'ingresso principale sulla via Farini era sottolineato da un ricco portale a bugne, che reggeva un balcone con mensole in pietra e un parapetto in lastra di ferro battuto.";http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-ancini;;;VILLE , DIMORE, TEATRI STORICI;via Farini, 1 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.697255;10.629728
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Bussetti o Busetti;Il Palazzo è stato oggetto di recente ristrutturazione e, dal settembre 2014, ospita attività commerciali.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-bussetti;;;VILLE , DIMORE, TEATRI STORICI;Piazza Del Monte, 6 - 42121 Reggio Emilia;;Reggio Emilia;42081;44.698521;10.630811
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Carmi;Sede dell'Archivio di Stato. Sorge sull' area occupata in origine dalla Chiesa di S. Spirito costruita nel 1551, possedeva una ricca biblioteca ed un bel chiostro annesso alla chiesa.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-carmi;;;VILLE , DIMORE, TEATRI STORICI;corso Cairoli, 2 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.700679;10.628188
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Casotti;Palazzo Casotti è sede espositiva di mostre temporanee a piano terra (per superfici di 202mq nelle sale, 68mq nel cavedio e 175mq nel portico). L'illuminazione è costituita di faretti a incandescenza;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/palazzo-casotti;;;MUSEI, GALLERIE;piazza Casotti, 1 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.697028;10.630329
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo dei Musei;Concept e nuovi spazi. La superficie espositiva si amplia di oltre 1.800 metri. Rinnovato l'atrio d'ingresso, una nuova galleria per mostre, spazi per laboratorio, Agorà, Fab Lab, nuova libreria e wi-fi.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/palazzo-dei-musei;;;MUSEI, GALLERIE;Via Spallanzani, 1 42121 Reggio Emilia;;Reggio Emilia;42081;44.70024;10.632101
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo del Capitano del Popolo;Costruito nel 1280 come sede del Capitano del Popolo, ha subito diversi restauri nei secoli successivi, nel 1515 vi si aprì l'ospizio del Cappello Rosso, oggi Albergo Posta.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-del-capitano-del-popolo;;;VILLE , DIMORE, TEATRI STORICI;piazza del Monte - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.698533;10.630861
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo del Comune e Sala Tricolore;Sede Municipale dal 1434. Una data scolpita in un blocco di arenaria nella parte destra dell'arco di via Farini ricorda che la costruzione della sede comunale iniziò nel 1414. La parte prospicente il lato sud della piazza fu completata nel 1417.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-del-comune-e-sala-tricolore;;;VILLE , DIMORE, TEATRI STORICI;piazza Prampolini, 1 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.697396;10.630196
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Magnani;;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-magnani;;;VILLE , DIMORE, TEATRI STORICI;Reggio Emilia;;Reggio Emilia;42081;44.697085;10.627272
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Rocca Saporiti;Ex Casinazzo. Il Palazzo di struttura tardocinquecentesca, conserva, in un salone un soffitto a cassettoni e un fregio dipinti da artisti reggiani della seconda metà del sedicesimo secolo.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-rocca-saporiti;;;VILLE , DIMORE, TEATRI STORICI;viale Murri, 7 - 42123 Reggio nell'Emilia;;Reggio Emilia;42081;44.685528;10.627663
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Sacrati - Fontanelli;Portico e facciata del palazzo furono fatti costruire nel 1492 dai tre fratelli Giovanni, Andrea e Jacopo dei Fontanelli, ristrutturando un preesistente edificio che la stessa famiglia aveva acquistato dai Da Correggio nel 1451.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-sacrati-fontanelli;;;VILLE , DIMORE, TEATRI STORICI;via Emilia San Pietro, 27/29 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;;
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Salvador Allende già Palazzo Ducale;"Sino alla fine del XVIII secolo l?isolato compreso tra corso della Ghiara, via S.Pietro Martire e via Berta era costituito dal convento delle monache di S.Pietro Martire (fondato nel 1260); la parte invece tra Corso della Ghiara e via Liberata era costituita da un tessuto edilizio frammentario...";http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-salvador-allende-gia-palazzo-ducale;;;VILLE , DIMORE, TEATRI STORICI;corso Garibaldi, 57/59 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.698937;10.627021
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo San Giorgio;Edificio di origini settecentesche voluto dai Gesuiti per istituirvi un collegio e diversi tipi di scuole. Soppressi i Gesuiti (1773), il palazzo passò ai canonici Regolari del SS.Salvatore e poi fu utilizzato per scuole pubbliche, Archivio, Biblioteca e Uffici. Attualmente è sede della Bibliot...;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-san-giorgio;;;VILLE , DIMORE, TEATRI STORICI;via Farini, 3 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.696512;10.629081
REGGIO NELL'EMILIA;REGGIO EMILIA;Palazzo Spalletti Trivelli (già Guicciardi);Il palazzo posto in angolo con via S. Nicolò è un piccolo scrigno d'arte nel centro della città;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/palazzo-spalletti-trivelli-gia-guicciardi;;;VILLE , DIMORE, TEATRI STORICI;via Emilia San Pietro, 2/d - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.698321;10.632499
REGGIO NELL'EMILIA;REGGIO EMILIA;Pesce fuor d'acqua;L?opera dello scultore Giovanni Menada, il Pesce fuor d?acqua, già nel titolo è quasi un?ammonizione indirizzata a tutti noi.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/opere-artistiche/pesce-fuor-dacqua;;;OPERE ARTISTICHE;piazza Duca degli Abruzzi - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.702204;10.63607
REGGIO NELL'EMILIA;REGGIO EMILIA;Piazza Antonio Casotti;Raccolta attorno a Palazzo Casotti (costruito nel 1481, antica sede del palazzo comunale e del Museo del Tricolore) e alla torre del Bordello (torre civica costruita nel 1489).;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/piazze-logge-vie-storiche/piazza-antonio-casotti;;;PIAZZE, LOGGE, VIE STORICHE;piazza Antonio Casotti - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.697038;10.630362
REGGIO NELL'EMILIA;REGGIO EMILIA;Piazza dei Teatri;La piazza è collocata tra l'isolato San Rocco e i Giardini Pubblici e comprende entrambe le Piazze. In questo ampio spazio si affacciano il Teatro Valli, il Teatro Ariosto, il Teatro Cavallerizza, Palazzo Carmi e la Chiesa di San Francesco.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/piazze-logge-vie-storiche/piazza-dei-teatri;;;PIAZZE, LOGGE, VIE STORICHE;piazza Martiri del 7 Luglio - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.700445;10.630938
REGGIO NELL'EMILIA;REGGIO EMILIA;Piazza del Monte;Ora piazza Cesare Battisti - Piccola piazza ovoidale su cui si affacciano il Palazzo del Capitano del Popolo e il Palazzo del Monte di Pietà;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/piazze-logge-vie-storiche/piazza-del-monte;;;PIAZZE, LOGGE, VIE STORICHE;piazza del Monte - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.698613;10.631037
REGGIO NELL'EMILIA;REGGIO EMILIA;Piazza Fontanesi;Ampia piazza alberata su cui si affacciano botteghe di antiquariato;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/piazze-logge-vie-storiche/piazza-fontanesi;;;PIAZZE, LOGGE, VIE STORICHE;piazza Fontanesi - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.694662;10.631219
REGGIO NELL'EMILIA;REGGIO EMILIA;Piazza Prampolini;La piazza principale della città, detta anche piazza Grande;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/piazze-logge-vie-storiche/piazza-prampolini;;;PIAZZE, LOGGE, VIE STORICHE;piazza Prampolini - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.699715;10.629787
REGGIO NELL'EMILIA;REGGIO EMILIA;Piazza San Prospero;La piazza antistante la Chiesa di San Prospero è comunemente detta Piazza Piccola (Piasa Céca).;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/piazze-logge-vie-storiche/piazza-san-prospero;;;PIAZZE, LOGGE, VIE STORICHE;piazza San Prospero - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.697278;10.631928
REGGIO NELL'EMILIA;REGGIO EMILIA;Ponte di San Pellegrino;Il ponte attraversa il torrente Crostolo e fu realizzato nella seconda metà del XVIII secolo, epoca in cui Reggio fu interessata da importanti lavori di pubblica utilità.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/fontane-ponti-canali/ponte-di-san-pellegrino;;;FONTANE, PONTI, CANALI;via Martiri della Bettola - 42123 Reggio nell'Emilia;;Reggio Emilia;42081;44.683881;10.62288
REGGIO NELL'EMILIA;REGGIO EMILIA;Reggio Emilia AV Mediopadana;L'opera si propone funzionalmente come hub di scambio per un bacino di quasi due milioni di potenziali utenti per l?Area vasta ?Emilia occidentale-sud Lombardia?, ma costituisce anche un landmark, un segno distintivo.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/architettura-moderna/stazione-mediopadana-av;;;ARCHITETTURA MODERNA;via Città del Tricolore - 42124 Reggio nell'Emilia;;Reggio Emilia;42081;44.724568;10.653409
REGGIO NELL'EMILIA;REGGIO EMILIA;Rete dei Musei Civici;Collezioni che vanno dal Paleolitico ai nostri giorni presentate in cinque sedi museali, due sedi monumentali e tre sedi espositive. Un patrimonio di opere ed edifici che è cresciuto in numerosi decenni, aggiornando continuamente le proposte, e il cui primo nucleo inizia poco più di 200 anni fa...;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/rete-dei-musei-civici;;;MUSEI, GALLERIE;via Spallanzani, 1 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.70037;10.632148
REGGIO NELL'EMILIA;REGGIO EMILIA;Rotonda Tricolore;Scultura realizzata da un modello dell?artista reggiano Marco Gerra (1925-2000) posta sulla rotatoria all'ingresso ovest della città;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/opere-artistiche/rotonda-tricolore;;;OPERE ARTISTICHE;via Fratelli Cervi - 42124 Reggio nell'Emilia;;Reggio Emilia;42081;44.7166;10.579438
REGGIO NELL'EMILIA;REGGIO EMILIA;Sala del Tricolore;Una visita alla Sala del Tricolore e all?annesso Museo del Tricolore è un momento indispensabile per scoprire una delle anime della città, l?anima ribelle che ha lottato per scrollarsi di dosso antiche servitù e per conquistare il proprio futuro nella libertà e nell?eguaglianza.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/sala-del-tricolore;;;MUSEI, GALLERIE;Piazza Prampolini, 1 - 42121 Reggio Emilia (RE);;Reggio Emilia;42081;44.69745;10.630208
REGGIO NELL'EMILIA;REGGIO EMILIA;Scultura Primavera;La rotatoria è stata ornata con una scultura in marmo intitolata ?Primavera?, dedicata alla risorsa dell?acqua, realizzata dallo scultore Luca Prandini e sponsorizzata da Conad primavera;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/opere-artistiche/scultura-primavera;;;OPERE ARTISTICHE;via Cecati - 42123 Reggio nell'Emilia;;Reggio Emilia;42081;44.691369;10.624297
REGGIO NELL'EMILIA;REGGIO EMILIA;Spazio Gerra;Donato al Comune di Reggio Emilia dalla signora Anna Maria Ternelli Gerra con lo scopo di creare un nuovo luogo culturale della città dedicato al marito, l?artista Marco Gerra (1925-2000), l?ex-albergo Cairoli, è stato recuperato con un innovativo progetto dell?architetto Christian Gaspar...;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/musei-gallerie/spazio-gerra;;;MUSEI, GALLERIE;piazza XXV Aprile, 2 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.701118;10.628345
REGGIO NELL'EMILIA;REGGIO EMILIA;Statua del Crostolo;La statua raffigurante il Crostolo, posta su di un lato di Piazza Prampolini, proviene dalla Villa Ducale di Rivalta, dove era già presente nel 1754.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/fontane-ponti-canali/statua-del-crostolo;;;FONTANE, PONTI, CANALI;piazza Prampolini - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.698081;10.630657
REGGIO NELL'EMILIA;REGGIO EMILIA;Teatro Ariosto;"Costruito fra il 1740 e il 1741 su disegno di Antonio Cugini e distrutto nel 1851 da un incendio, era in origine definito il ""Teatro di Cittadella"" poichè sorgeva presso l'antico baluardo difensivo voluto dai Gonzaga (alla fine del 1339) durante il loro dominio a Reggio Emilia.";http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/teatro-ariosto;;;VILLE , DIMORE, TEATRI STORICI;corso Cairoli, 1 - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.700826;10.628792
REGGIO NELL'EMILIA;REGGIO EMILIA;Teatro Municipale Romolo Valli;Il maestoso complesso del Teatro, circondato dai giardini pubblici, caratterizza il centro della città. E' nello spazio urbano occupato dall'antica cittadella e copre un'area di 3.890 mq.;http://turismo.comune.re.it/it/reggio-emilia/scopri-il-territorio/arte-e-cultura/ville-dimore-teatri-storici/teatro-municipale-romolo-valli;;;VILLE , DIMORE, TEATRI STORICI;piazza Martiri del 7 Luglio - 42121 Reggio nell'Emilia;;Reggio Emilia;42081;44.700399;10.631346
